Date,High,Low,Open,Close,Volume,Adj Close
23-07-2014,24.469999,23.7925,23.855,24.297501,371672000,21.826626
24-07-2014,24.33,24.105,24.26,24.2575,182916000,21.790695
25-07-2014,24.459999,24.16,24.2125,24.4175,173876000,21.93442
28-07-2014,24.809999,24.387501,24.455,24.754999,221272000,22.237598
29-07-2014,24.860001,24.5625,24.8325,24.594999,172572000,22.09387
30-07-2014,24.674999,24.4175,24.610001,24.5375,132040000,22.042219
31-07-2014,24.362499,23.8325,24.290001,23.9,227372000,21.469545
01-08-2014,24.155001,23.702499,23.725,24.032499,194044000,21.58857
04-08-2014,24.145,23.7925,24.092501,23.897499,159832000,21.467299
05-08-2014,23.92,23.59,23.84,23.780001,223732000,21.36175
06-08-2014,23.870001,23.6775,23.6875,23.74,154232000,21.325825
07-08-2014,23.987499,23.525,23.7325,23.620001,186844000,21.323561
08-08-2014,23.705,23.32,23.565001,23.684999,167460000,21.382242
11-08-2014,24.02,23.709999,23.817499,23.997499,146340000,21.66436
12-08-2014,24.219999,23.9025,24.01,23.9925,135180000,21.659845
13-08-2014,24.309999,24.01,24.0375,24.309999,127664000,21.946476
14-08-2014,24.3925,24.200001,24.3325,24.375,112464000,22.005161
15-08-2014,24.547501,24.215,24.475,24.495001,195804000,22.113491
18-08-2014,24.842501,24.495001,24.622499,24.790001,190288000,22.379808
19-08-2014,25.17,24.83,24.852501,25.1325,277596000,22.689011
20-08-2014,25.272499,24.987499,25.110001,25.1425,210796000,22.698034
21-08-2014,25.235001,25.0275,25.1425,25.145,133912000,22.700293
22-08-2014,25.3675,25.047501,25.0725,25.33,176736000,22.86731
25-08-2014,25.5425,25.32,25.4475,25.385,161080000,22.916958
26-08-2014,25.375,25.215,25.355,25.2225,132608000,22.770266
27-08-2014,25.6425,25.174999,25.254999,25.532499,209476000,23.050116
28-08-2014,25.695,25.389999,25.397499,25.5625,273840000,23.077208
29-08-2014,25.725,25.549999,25.715,25.625,178380000,23.133625
02-09-2014,25.934999,25.68,25.764999,25.825001,214256000,23.314188
03-09-2014,25.799999,24.645,25.775,24.735001,501684000,22.33016
04-09-2014,25.022499,24.4475,24.7125,24.530001,342872000,22.145086
05-09-2014,24.8475,24.577499,24.700001,24.7425,233828000,22.336922
08-09-2014,24.827499,24.512501,24.825001,24.59,185426800,22.199255
09-09-2014,25.77,24.035,24.77,24.497499,759385200,22.115746
10-09-2014,25.2775,24.440001,24.502501,25.25,403478400,22.795088
11-09-2014,25.360001,24.905001,25.102501,25.3575,249412400,22.892136
12-09-2014,25.547501,25.27,25.3025,25.415001,250504400,22.944046
15-09-2014,25.762501,25.360001,25.702499,25.407499,245266000,22.937269
16-09-2014,25.315001,24.7225,24.950001,25.215,267632400,22.763494
17-09-2014,25.450001,25.147499,25.317499,25.395,243706000,22.925987
18-09-2014,25.5875,25.389999,25.4825,25.4475,149197600,22.973389
19-09-2014,25.5875,25.125,25.5725,25.24,283609600,22.786062
22-09-2014,25.535,25.145,25.450001,25.264999,211153600,22.808626
23-09-2014,25.735001,25.135,25.15,25.66,253608800,23.165228
24-09-2014,25.7125,25.299999,25.540001,25.4375,240687200,22.964359
25-09-2014,25.1775,24.43,25.127501,24.467501,400368000,22.088661
26-09-2014,25.1875,24.6,24.6325,25.1875,249482000,22.738663
29-09-2014,25.110001,24.657499,24.6625,25.0275,199065200,22.594223
30-09-2014,25.385,25.1325,25.202499,25.1875,221056400,22.738663
01-10-2014,25.172501,24.674999,25.147499,24.795,205965200,22.384323
02-10-2014,25.055,24.51,24.817499,24.975,191031200,22.54682
03-10-2014,25.0525,24.76,24.860001,24.905001,173878400,22.483631
06-10-2014,25.1625,24.855,24.987499,24.905001,148204800,22.483631
07-10-2014,25.030001,24.682501,24.8575,24.6875,168376800,22.287275
08-10-2014,25.2775,24.577499,24.690001,25.200001,229618800,22.749947
09-10-2014,25.594999,25.1525,25.385,25.254999,309506000,22.799599
10-10-2014,25.5075,25.075001,25.172501,25.182501,265326400,22.734146
13-10-2014,25.445,24.952499,25.3325,24.952499,214333600,22.526508
14-10-2014,25.129999,24.6425,25.0975,24.6875,254754400,22.287275
15-10-2014,24.7875,23.795,24.4925,24.385,403734400,22.014187
16-10-2014,24.43,23.852501,23.887501,24.065001,288618000,21.725298
17-10-2014,24.75,24.202499,24.375,24.4175,272718800,22.043526
20-10-2014,24.99,24.555,24.58,24.940001,310069200,22.515224
21-10-2014,25.754999,25.317499,25.754999,25.6175,378495600,23.12686
22-10-2014,26.0275,25.65,25.709999,25.747499,273052400,23.244221
23-10-2014,26.262501,25.907499,26.02,26.2075,284298800,23.659496
24-10-2014,26.372499,26.1325,26.295,26.305,188215600,23.747509
27-10-2014,26.370001,26.174999,26.2125,26.2775,136750800,23.722689
28-10-2014,26.684999,26.3375,26.35,26.684999,192243600,24.090572
29-10-2014,26.842501,26.59,26.6625,26.834999,210751600,24.225985
30-10-2014,26.8375,26.475,26.74,26.745001,162619200,24.144735
31-10-2014,27.01,26.8025,27.002501,27,178557200,24.37495
03-11-2014,27.575001,27.002501,27.055,27.35,209130400,24.690912
04-11-2014,27.372499,26.93,27.34,27.15,166297600,24.510359
05-11-2014,27.325001,27.032499,27.275,27.215,149743600,24.56904
06-11-2014,27.1975,26.950001,27.15,27.174999,139874000,24.639305
07-11-2014,27.33,27.137501,27.1875,27.252501,134766000,24.709579
10-11-2014,27.3325,27.1675,27.254999,27.2075,108782000,24.668774
11-11-2014,27.4375,27.1,27.174999,27.424999,109769200,24.86598
12-11-2014,27.8575,27.342501,27.344999,27.8125,187769600,25.217321
13-11-2014,28.362499,27.9,27.950001,28.205,238091600,25.573198
14-11-2014,28.547501,27.8025,28.2875,28.545,176254400,25.881474
17-11-2014,29.32,28.325001,28.567499,28.497499,186986800,25.838406
18-11-2014,28.922501,28.4725,28.485001,28.8675,176896000,26.173878
19-11-2014,28.934999,28.450001,28.860001,28.6675,167476800,25.99254
20-11-2014,29.215,28.7125,28.727501,29.077499,173582000,26.364285
21-11-2014,29.3925,29.0075,29.377501,29.1175,228717200,26.400553
24-11-2014,29.692499,29.155001,29.2125,29.657499,189803200,26.890163
25-11-2014,29.9375,29.362499,29.7675,29.4,275361600,26.656693
26-11-2014,29.775,29.4575,29.485001,29.75,163073200,26.974039
28-11-2014,29.85,29.512501,29.817499,29.7325,99257600,26.958168
01-12-2014,29.8125,27.817499,29.702499,28.7675,335256000,26.083214
02-12-2014,28.9375,28.1875,28.375,28.657499,237395600,25.983477
03-12-2014,29.0875,28.7775,28.9375,28.9825,172253600,26.278152
04-12-2014,29.299999,28.8225,28.942499,28.872499,168178000,26.178417
05-12-2014,29.02,28.66,28.997499,28.75,153275600,26.067345
08-12-2014,28.6625,27.905001,28.525,28.1,230659600,25.478001
09-12-2014,28.575001,27.3375,27.547501,28.530001,240832000,25.867874
10-12-2014,28.7125,27.885,28.602501,27.987499,178261200,25.375994
11-12-2014,28.450001,27.834999,28.065001,27.905001,165606800,25.301189
12-12-2014,27.967501,27.395,27.615,27.432501,224112400,24.872787
15-12-2014,27.9,26.5875,27.674999,27.057501,268872400,24.532774
16-12-2014,27.540001,26.565001,26.592501,26.6875,243162800,24.197298
17-12-2014,27.459999,26.705,26.780001,27.352501,213647200,24.800247
18-12-2014,28.1625,27.665001,27.967501,28.1625,236024800,25.534662
19-12-2014,28.309999,27.915001,28.065001,27.945,353719200,25.337458
22-12-2014,28.372499,27.9925,28.040001,28.235001,180670000,25.600405
23-12-2014,28.3325,28.115,28.307501,28.135,104113600,25.509735
24-12-2014,28.1775,28.002501,28.145,28.002501,57918400,25.389589
26-12-2014,28.629999,28.002501,28.025,28.497499,134884000,25.838406
29-12-2014,28.692499,28.424999,28.4475,28.477501,110395600,25.820274
30-12-2014,28.48,28.0275,28.41,28.129999,119526000,25.505201
31-12-2014,28.282499,27.5525,28.205,27.594999,165613600,25.020119
02-01-2015,27.860001,26.8375,27.8475,27.3325,212818400,24.782112
05-01-2015,27.1625,26.352501,27.0725,26.5625,257142000,24.083963
06-01-2015,26.8575,26.157499,26.635,26.565001,263188400,24.086222
07-01-2015,27.049999,26.674999,26.799999,26.9375,160423600,24.423971
08-01-2015,28.0375,27.174999,27.307501,27.9725,237458000,25.362391
09-01-2015,28.3125,27.5525,28.1675,28.002501,214798000,25.389589
12-01-2015,28.157499,27.200001,28.15,27.3125,198603200,24.763975
13-01-2015,28.200001,27.227501,27.8575,27.555,268367600,24.983852
14-01-2015,27.622499,27.125,27.26,27.450001,195826400,24.888649
15-01-2015,27.514999,26.665001,27.5,26.705,240056000,24.213167
16-01-2015,26.895,26.299999,26.7575,26.497499,314053200,24.025026
20-01-2015,27.2425,26.625,26.959999,27.18,199599600,24.643841
21-01-2015,27.764999,27.067499,27.237499,27.387501,194303600,24.83198
22-01-2015,28.1175,27.43,27.565001,28.1,215185600,25.478001
23-01-2015,28.4375,27.8825,28.075001,28.245001,185859200,25.609461
26-01-2015,28.59,28.200001,28.434999,28.275,222460000,25.636675
27-01-2015,28.120001,27.2575,28.105,27.285,382274800,24.739046
28-01-2015,29.530001,28.827499,29.407499,28.827499,585908400,26.137617
29-01-2015,29.797501,28.889999,29.08,29.725,337745600,26.951368
30-01-2015,30,29.2125,29.6,29.290001,334982000,26.556967
02-02-2015,29.7925,29.02,29.512501,29.657499,250956400,26.890163
03-02-2015,29.772499,29.4025,29.625,29.6625,207662800,26.894703
04-02-2015,30.127501,29.577499,29.625,29.889999,280598800,27.100973
05-02-2015,30.057501,29.8125,30.004999,29.985001,168984800,27.294401
06-02-2015,30.0625,29.612499,30.004999,29.7325,174826400,27.064564
09-02-2015,29.959999,29.6075,29.637501,29.93,155559200,27.244343
10-02-2015,30.5375,30.040001,30.0425,30.504999,248034000,27.767748
11-02-2015,31.23,30.625,30.692499,31.219999,294247200,28.418591
12-02-2015,31.870001,31.3925,31.514999,31.615,297898000,28.778143
13-02-2015,31.82,31.4125,31.82,31.77,217088800,28.919235
17-02-2015,32.220001,31.73,31.872499,31.9575,252609600,29.089907
18-02-2015,32.195,31.862499,31.907499,32.18,179566800,29.29245
19-02-2015,32.2575,32.0825,32.119999,32.112499,149449600,29.231005
20-02-2015,32.375,32.012501,32.154999,32.375,195793600,29.46995
23-02-2015,33.25,32.415001,32.505001,33.25,283896400,30.266434
24-02-2015,33.400002,32.7925,33.235001,33.0425,276912400,30.077541
25-02-2015,32.900002,32.037498,32.889999,32.197498,298846800,29.308372
26-02-2015,32.717499,31.6525,32.197498,32.605,365150000,29.679304
27-02-2015,32.642502,32.060001,32.5,32.115002,248059200,29.233278
02-03-2015,32.57,32.075001,32.3125,32.272499,192386800,29.37664
03-03-2015,32.380001,32.022499,32.240002,32.34,151265200,29.438093
04-03-2015,32.389999,32.080002,32.275002,32.134998,126665200,29.25148
05-03-2015,32.1875,31.440001,32.145,31.602501,226068400,28.766768
06-03-2015,32.342499,31.565001,32.099998,31.65,291368400,28.809999
09-03-2015,32.392502,31.264999,31.99,31.785,354114000,28.932882
10-03-2015,31.805,30.950001,31.602501,31.127501,275426400,28.334389
11-03-2015,31.192499,30.5275,31.1875,30.559999,275756000,27.817814
12-03-2015,31.225,30.407499,30.577499,31.112499,193450800,28.320734
13-03-2015,31.35,30.645,31.1,30.897499,207309200,28.125027
16-03-2015,31.237499,30.717501,30.969999,31.237499,143497200,28.434515
17-03-2015,31.83,31.4125,31.475,31.76,204092400,28.910131
18-03-2015,32.290001,31.592501,31.75,32.1175,261083600,29.235554
19-03-2015,32.3125,31.85,32.1875,31.875,183238000,29.014816
20-03-2015,32.099998,31.290001,32.0625,31.475,274780400,28.650709
23-03-2015,31.9625,31.629999,31.780001,31.8025,150838800,28.948814
24-03-2015,32.009998,31.639999,31.807501,31.672501,131369200,28.830484
25-03-2015,31.705,30.844999,31.635,30.844999,206620800,28.077234
26-03-2015,31.219999,30.65,30.690001,31.059999,190291600,28.27294
27-03-2015,31.174999,30.727501,31.1425,30.8125,158184800,28.047651
30-03-2015,31.6,31,31.012501,31.592501,188398800,28.757664
31-03-2015,31.622499,31.09,31.522499,31.1075,168362400,28.316183
01-04-2015,31.280001,30.775,31.205,31.0625,162485600,28.275219
02-04-2015,31.389999,31.047501,31.2575,31.33,128880400,28.518713
06-04-2015,31.877501,31.0825,31.1175,31.8375,148776000,28.980675
07-04-2015,32.029999,31.495001,31.91,31.502501,140049200,28.675737
08-04-2015,31.6,31.2425,31.4625,31.4,149316800,28.582434
09-04-2015,31.645,31.165001,31.4625,31.639999,129936000,28.800901
10-04-2015,31.8025,31.315001,31.487499,31.775,160752000,28.923788
13-04-2015,32.142502,31.6525,32.092499,31.7125,145460400,28.86689
14-04-2015,31.8225,31.477501,31.75,31.575001,102098400,28.74173
15-04-2015,31.782499,31.502501,31.602501,31.695,115881600,28.850967
16-04-2015,31.775,31.5275,31.57,31.5425,113476000,28.712149
17-04-2015,31.535,31.115,31.387501,31.1875,207828000,28.388998
20-04-2015,32.029999,31.2925,31.3925,31.9,188217200,29.037571
21-04-2015,32.049999,31.6675,32.025002,31.727501,129740400,28.880554
22-04-2015,32.217499,31.58,31.747499,32.154999,150618000,29.269691
23-04-2015,32.605,32.035,32.075001,32.4175,183083600,29.508627
24-04-2015,32.657501,32.307499,32.622501,32.57,178103600,29.647446
27-04-2015,33.282501,32.787498,33.077499,33.162498,387816800,30.186781
28-04-2015,33.634998,32.392502,33.615002,32.639999,475696000,29.711164
29-04-2015,32.897499,32.075001,32.540001,32.16,253544400,29.274244
30-04-2015,32.16,31.145,32.16,31.2875,332781600,28.480028
01-05-2015,32.532501,31.325001,31.525,32.237499,234050400,29.344782
04-05-2015,32.642502,32.064999,32.375,32.174999,203953200,29.287891
05-05-2015,32.112499,31.445,32.037498,31.450001,197085600,28.627949
06-05-2015,31.6875,30.84,31.639999,31.252501,288564000,28.448166
07-05-2015,31.52,31.004999,31.192499,31.315001,175763600,28.624136
08-05-2015,31.905001,31.5275,31.67,31.905001,222201600,29.163435
11-05-2015,31.889999,31.407499,31.8475,31.58,168143200,28.866362
12-05-2015,31.719999,31.205,31.4,31.467501,192640000,28.763529
13-05-2015,31.797501,31.467501,31.5375,31.502501,138776800,28.795519
14-05-2015,32.237499,31.790001,31.852501,32.237499,180814000,29.46736
15-05-2015,32.372501,32.052502,32.267502,32.192501,152832000,29.426228
18-05-2015,32.68,32.09,32.095001,32.547501,203531600,29.750723
19-05-2015,32.720001,32.41,32.672501,32.517502,178532800,29.723303
20-05-2015,32.744999,32.334999,32.5,32.514999,145819600,29.721016
21-05-2015,32.907501,32.4575,32.517502,32.8475,158921600,30.024946
22-05-2015,33.2425,32.849998,32.900002,33.134998,182384000,30.287743
26-05-2015,33.227501,32.279999,33.150002,32.404999,282790400,29.620464
27-05-2015,33.064999,32.512501,32.584999,33.009998,183332800,30.173475
28-05-2015,32.987499,32.775002,32.965,32.945,122933200,30.114069
29-05-2015,32.862499,32.474998,32.807499,32.57,203538000,29.771292
01-06-2015,32.8475,32.512501,32.57,32.634998,128451200,29.830704
02-06-2015,32.665001,32.330002,32.465,32.490002,134670400,29.698164
03-06-2015,32.735001,32.474998,32.665001,32.529999,123934000,29.734722
04-06-2015,32.645,32.227501,32.395,32.34,153800400,29.561056
05-06-2015,32.422501,32.09,32.375,32.162498,142507200,29.398802
08-06-2015,32.302502,31.7075,32.224998,31.950001,210699200,29.204567
09-06-2015,32.02,31.405001,31.674999,31.855,224301600,29.117729
10-06-2015,32.334999,31.9625,31.98,32.220001,156349200,29.451365
11-06-2015,32.544998,32.119999,32.294998,32.147499,141563600,29.385092
12-06-2015,32.0825,31.7775,32.047501,31.7925,147544800,29.0606
15-06-2015,31.809999,31.4275,31.525,31.73,175955600,29.003466
16-06-2015,31.9625,31.592501,31.7575,31.9,125976400,29.158857
17-06-2015,31.969999,31.684999,31.93,31.825001,131672400,29.090305
18-06-2015,32.077499,31.805,31.807501,31.969999,141628800,29.222843
19-06-2015,31.955,31.6,31.9275,31.65,218867600,28.930347
22-06-2015,32.014999,31.77,31.872499,31.9025,136157200,29.161146
23-06-2015,31.9025,31.719999,31.870001,31.7575,121075600,29.028603
24-06-2015,32.450001,31.780001,31.8025,32.0275,221123600,29.275404
25-06-2015,32.299999,31.875,32.215,31.875,127752400,29.136013
26-06-2015,31.997499,31.627501,31.9175,31.6875,176267200,28.964622
29-06-2015,31.6175,31.120001,31.365,31.1325,196645600,28.457314
30-06-2015,31.530001,31.215,31.3925,31.3575,177482800,28.662979
01-07-2015,31.735001,31.497499,31.725,31.65,120955200,28.930347
02-07-2015,31.672501,31.442499,31.6075,31.610001,108844000,28.89378
06-07-2015,31.557501,31.2125,31.235001,31.5,112241600,28.793232
07-07-2015,31.5375,30.942499,31.4725,31.422501,187787200,28.722395
08-07-2015,31.16,30.635,31.120001,30.6425,243046400,28.009413
09-07-2015,31.014999,29.805,30.9625,30.0175,314380000,27.438126
10-07-2015,30.9625,30.3025,30.485001,30.82,245418000,28.171663
13-07-2015,31.440001,31.08,31.2575,31.415001,165762000,28.715542
14-07-2015,31.592501,31.26,31.51,31.4025,127072400,28.704111
15-07-2015,31.7875,31.395,31.43,31.705,134596800,28.980616
16-07-2015,32.142502,31.8375,31.934999,32.127499,144889600,29.366816
17-07-2015,32.404999,32.077499,32.27,32.404999,184658800,29.620464
20-07-2015,33.2425,32.674999,32.7425,33.017502,235600800,30.180338
21-07-2015,33.23,32.580002,33.212502,32.6875,307025600,29.878695
22-07-2015,31.375,30.497499,30.497499,31.305,461802400,28.614992
23-07-2015,31.772499,31.264999,31.549999,31.290001,203998000,28.601274
24-07-2015,31.434999,30.975,31.33,31.125,168649200,28.450451
27-07-2015,30.9025,30.530001,30.772499,30.692499,177822000,28.055113
28-07-2015,30.977501,30.637501,30.844999,30.844999,134472400,28.194517
29-07-2015,30.875,30.567499,30.7875,30.747499,148046800,28.105394
30-07-2015,30.6425,30.4275,30.58,30.592501,134513200,27.963715
31-07-2015,30.66,30.227501,30.65,30.325001,171540000,27.719198
03-08-2015,30.6425,29.379999,30.375,29.610001,279904000,27.065636
04-08-2015,29.424999,28.3125,29.355,28.66,496554400,26.197275
05-08-2015,29.360001,28.025,28.237499,28.85,397250400,26.370939
06-08-2015,29.125,28.530001,28.9925,28.782499,211612000,26.428331
07-08-2015,29.0625,28.625,28.645,28.879999,154681600,26.517859
10-08-2015,29.997499,29.1325,29.1325,29.93,219806400,27.481976
11-08-2015,29.545,28.3325,29.452499,28.372499,388331200,26.051868
12-08-2015,28.855,27.407499,28.1325,28.809999,404870000,26.453585
13-08-2015,29.1,28.635,29.01,28.7875,194143200,26.43292
14-08-2015,29.077499,28.502501,28.58,28.99,171718000,26.618864
17-08-2015,29.4125,28.875,29.01,29.290001,163538800,26.894327
18-08-2015,29.360001,29.002501,29.1075,29.125,138242800,26.742825
19-08-2015,29.129999,28.67,29.025,28.752501,193146000,26.400787
20-08-2015,28.5875,27.907499,28.52,28.1625,274006400,25.859043
21-08-2015,27.975,26.4125,27.6075,26.440001,513102000,24.277428
24-08-2015,27.200001,23,23.717501,25.780001,648825200,23.671413
25-08-2015,27.7775,25.875,27.7775,25.934999,414406400,23.813732
26-08-2015,27.4725,26.262501,26.772499,27.422501,387098400,25.179567
27-08-2015,28.309999,27.504999,28.057501,28.23,338464400,25.921022
28-08-2015,28.327499,27.885,28.0425,28.3225,212657600,26.005957
31-08-2015,28.6325,28,28.0075,28.190001,224917200,25.884293
01-09-2015,27.969999,26.84,27.5375,26.93,307383600,24.727354
02-09-2015,28.084999,27.282499,27.557501,28.084999,247555200,25.787884
03-09-2015,28.195,27.51,28.122499,27.592501,212935600,25.335665
04-09-2015,27.612499,27.127501,27.2425,27.317499,199985200,25.083157
08-09-2015,28.139999,27.58,27.9375,28.077499,219374400,25.780993
09-09-2015,28.504999,27.442499,28.440001,27.5375,340043200,25.285166
10-09-2015,28.32,27.475,27.567499,28.1425,251571200,25.840677
11-09-2015,28.5525,27.940001,27.9475,28.5525,199662000,26.217148
14-09-2015,29.2225,28.715,29.145,28.827499,233453600,26.46965
15-09-2015,29.1325,28.605,28.9825,29.07,173364800,26.692314
16-09-2015,29.135,28.860001,29.0625,29.102501,148694000,26.722158
17-09-2015,29.122499,28.43,28.915001,28.48,256450400,26.150576
18-09-2015,28.575001,27.967501,28.0525,28.362499,297141200,26.042683
21-09-2015,28.842501,28.415001,28.4175,28.8025,200888000,26.446695
22-09-2015,28.545,28.129999,28.344999,28.35,201384800,26.031204
23-09-2015,28.68,28.325001,28.407499,28.58,143026800,26.242393
24-09-2015,28.875,28.092501,28.3125,28.75,200878000,26.398491
25-09-2015,29.172501,28.504999,29.110001,28.6775,224607600,26.331917
28-09-2015,28.6425,28.110001,28.4625,28.110001,208436000,25.810837
29-09-2015,28.377501,26.965,28.2075,27.264999,293461600,25.03495
30-09-2015,27.885,27.182501,27.5425,27.575001,265892000,25.319597
01-10-2015,27.405001,26.827499,27.2675,27.395,255716400,25.15432
02-10-2015,27.752501,26.887501,27.002501,27.594999,232079200,25.337963
05-10-2015,27.842501,27.2675,27.469999,27.695,208258800,25.429783
06-10-2015,27.934999,27.442499,27.657499,27.827499,192787200,25.551447
07-10-2015,27.942499,27.352501,27.934999,27.695,187062400,25.429783
08-10-2015,27.547501,27.0525,27.547501,27.375,247918400,25.135958
09-10-2015,28.07,27.372499,27.5,28.030001,211064400,25.737385
12-10-2015,28.1875,27.860001,28.182501,27.9,121868800,25.618015
13-10-2015,28.112499,27.67,27.705,27.9475,132197200,25.661631
14-10-2015,27.879999,27.389999,27.8225,27.5525,177849600,25.298937
15-10-2015,28.025,27.622499,27.7325,27.965,150694000,25.677696
16-10-2015,28,27.6325,27.945,27.76,156930400,25.48947
19-10-2015,27.9375,27.5275,27.700001,27.932501,119036800,25.64786
20-10-2015,28.5425,27.705,27.834999,28.442499,195871200,26.116138
21-10-2015,28.895,28.424999,28.5,28.440001,167180800,26.113846
22-10-2015,28.875,28.525,28.5825,28.875,166616400,26.513264
23-10-2015,29.807501,29.0825,29.174999,29.77,237467600,27.335072
26-10-2015,29.532499,28.73,29.52,28.82,265335200,26.462765
27-10-2015,29.135,28.497499,28.85,28.637501,279537600,26.295193
28-10-2015,29.825001,29.014999,29.2325,29.817499,342205600,27.378675
29-10-2015,30.172501,29.567499,29.674999,30.1325,204909200,27.667919
30-10-2015,30.305,29.862499,30.247499,29.875,197461200,27.431469
02-11-2015,30.34,29.9025,30.200001,30.295,128813200,27.817127
03-11-2015,30.872499,30.174999,30.1975,30.6425,182076000,28.136194
04-11-2015,30.955,30.405001,30.782499,30.5,179544400,28.005354
05-11-2015,30.672501,30.045,30.4625,30.23,158210800,27.876253
06-11-2015,30.452499,30.155001,30.2775,30.264999,132169200,27.908529
09-11-2015,30.452499,30.012501,30.24,30.1425,135485600,27.79557
10-11-2015,29.5175,29.014999,29.225,29.192499,236511600,26.919537
11-11-2015,29.355,28.8025,29.092501,29.0275,180872000,26.76738
12-11-2015,29.205,28.9125,29.065001,28.93,130102400,26.677477
13-11-2015,28.8925,28.067499,28.799999,28.084999,183249600,25.898262
16-11-2015,28.559999,27.75,27.844999,28.545,152426800,26.322451
17-11-2015,28.762501,28.33,28.73,28.422501,110467600,26.209492
18-11-2015,29.372499,28.875,28.940001,29.3225,186698800,27.039417
19-11-2015,29.9375,29.190001,29.41,29.695,173183200,27.382908
20-11-2015,29.98,29.7125,29.799999,29.825001,137148400,27.502785
23-11-2015,29.932501,29.334999,29.817499,29.4375,129930000,27.14546
24-11-2015,29.8375,29.280001,29.3325,29.719999,171212800,27.405968
25-11-2015,29.807501,29.48,29.8025,29.5075,85553200,27.210007
27-11-2015,29.602501,29.4,29.5725,29.452499,52185600,27.159292
30-11-2015,29.852501,29.4375,29.497499,29.575001,156721200,27.272257
01-12-2015,29.702499,29.215,29.6875,29.334999,139409600,27.050943
02-12-2015,29.5275,29.02,29.334999,29.07,133546400,26.806578
03-12-2015,29.1975,28.555,29.137501,28.799999,166278000,26.557596
04-12-2015,29.8125,28.7775,28.8225,29.7575,231108000,27.440546
07-12-2015,29.965,29.452499,29.745001,29.57,128336800,27.267647
08-12-2015,29.65,29.215,29.379999,29.557501,137238000,27.256123
09-12-2015,29.422501,28.77,29.41,28.905001,185445600,26.654419
10-12-2015,29.235001,28.877501,29.01,29.0425,116850800,26.781218
11-12-2015,28.8475,28.2125,28.797501,28.295,187544800,26.091919
14-12-2015,28.17,27.4475,28.045,28.120001,257274800,25.93054
15-12-2015,28.200001,27.5875,27.985001,27.622499,213292400,25.471777
16-12-2015,27.997499,27.200001,27.7675,27.834999,224954000,25.667732
17-12-2015,28.0625,27.245001,28.004999,27.245001,179091200,25.123672
18-12-2015,27.379999,26.452499,27.227501,26.5075,385813200,24.443598
21-12-2015,26.842501,26.3925,26.82,26.8325,190362400,24.743288
22-12-2015,26.93,26.612499,26.85,26.807501,131157600,24.720236
23-12-2015,27.2125,26.799999,26.817499,27.1525,130629600,25.038374
24-12-2015,27.25,26.987499,27.25,27.0075,54281600,24.904665
28-12-2015,26.922501,26.545,26.897499,26.705,106816800,24.625715
29-12-2015,27.3575,26.715,26.74,27.184999,123724800,25.068346
30-12-2015,27.174999,26.795,27.145,26.83,100855200,24.740988
31-12-2015,26.7575,26.205,26.752501,26.315001,163649200,24.266083
04-01-2016,26.342501,25.5,25.6525,26.3375,270597600,24.286829
05-01-2016,26.4625,25.602501,26.4375,25.6775,223164000,23.678215
06-01-2016,25.592501,24.967501,25.139999,25.174999,273829600,23.214844
07-01-2016,25.032499,24.1075,24.67,24.112499,324377600,22.235067
08-01-2016,24.7775,24.190001,24.637501,24.24,283192000,22.35264
11-01-2016,24.764999,24.334999,24.7425,24.6325,198957600,22.714584
12-01-2016,25.172501,24.709999,25.137501,24.99,196616800,23.044249
13-01-2016,25.297501,24.325001,25.08,24.3475,249758400,22.451777
14-01-2016,25.120001,23.934999,24.49,24.879999,252680400,22.942812
15-01-2016,24.4275,23.84,24.049999,24.282499,319335600,22.391834
19-01-2016,24.6625,23.875,24.602501,24.165001,212350800,22.283484
20-01-2016,24.547501,23.355,23.775,24.1975,289337600,22.313456
21-01-2016,24.469999,23.735001,24.264999,24.075001,208646000,22.200495
22-01-2016,25.365,24.592501,24.657499,25.355,263202000,23.380829
25-01-2016,25.3825,24.8025,25.379999,24.860001,207178000,22.924364
26-01-2016,25.219999,24.5175,24.9825,24.997499,300308000,23.051165
27-01-2016,24.157499,23.334999,24.01,23.355,533478800,21.536551
28-01-2016,23.629999,23.0975,23.4475,23.522499,222715200,21.691011
29-01-2016,24.334999,23.5875,23.6975,24.334999,257666000,22.440247
01-02-2016,24.1775,23.85,24.1175,24.1075,163774000,22.230459
02-02-2016,24.01,23.57,23.855,23.620001,149428800,21.780916
03-02-2016,24.209999,23.52,23.75,24.0875,183857200,22.212021
04-02-2016,24.3325,23.797501,23.965,24.15,185886800,22.390491
05-02-2016,24.23,23.422501,24.129999,23.504999,185672400,21.792486
08-02-2016,23.924999,23.26,23.282499,23.752501,216085600,22.021957
09-02-2016,23.985001,23.4825,23.5725,23.747499,177324800,22.017315
10-02-2016,24.0875,23.525,23.98,23.567499,169374400,21.850435
11-02-2016,23.68,23.147499,23.4475,23.424999,200298800,21.718313
12-02-2016,23.625,23.252501,23.547501,23.497499,161405600,21.78553
16-02-2016,24.2125,23.6525,23.754999,24.16,196231600,22.399763
17-02-2016,24.5525,24.0375,24.1675,24.530001,179452800,22.742807
18-02-2016,24.7225,24.022499,24.709999,24.065001,156084000,22.311687
19-02-2016,24.190001,23.950001,24,24.01,141496800,22.260695
22-02-2016,24.225,23.98,24.077499,24.219999,137123200,22.455393
23-02-2016,24.125,23.637501,24.1,23.672501,127770400,21.947783
